id	中文	英文
t_spell_desc1_1010	对敌方造成{N11}%攻击的伤害，晕眩目标{T}秒	
t_spell_desc1_1011	对敌方造成{N11}%攻击的伤害	
t_spell_desc1_1012	对敌方造成{N11}%攻击的伤害	
t_spell_desc1_1013	对敌方造成{N11}%攻击的伤害	
t_spell_desc1_1014	对敌方造成{N11}%攻击的伤害	
t_spell_desc1_1015	对敌方造成{N11}%攻击的伤害，回复伤害{N12}%的生命	
t_spell_desc1_1016	对敌方造成{N11}%-{N12}%攻击的伤害	
t_spell_desc1_1017	对敌方造成{N11}%攻击的伤害	
t_spell_buff_desc_91001	处于晕眩状态无法行动	
t_spell_buff_desc_100601	提高自身{N1}%的暴伤	
t_spell_buff_desc_100801	提高自身{N1}%的暴击率	
t_spell_buff_desc_100901	降低敌方{N1}%的防御	
t_spell_buff_desc_200401	魔法防御降低{N1}%	
t_spell_buff_desc_200501	物理防御降低{N1}%	
t_spell_buff_desc_200601	魔法防御降低{N1}%	
t_spell_buff_desc_200701	防御提高{N1}%	
t_spell_buff_desc_200801	防御提高{N1}%，攻击反弹提高{N2}%	
t_spell_buff_desc_200901	防御提高{N1}%	
t_spell_buff_desc_201001	攻击提高{N1}%，命中率减少{N2}%	
t_spell_buff_desc_201401	物理防御降低{N1}%	
t_spell_buff_desc_201601	魔法防御降低{N1}%	
t_spell_buff_desc_201801	攻击提高{N1}%，防御减少{N2}%	
t_spell_buff_desc_201901	攻击速度提高{N1}%	
t_spell_passive_name_11001	磐石I	
t_spell_passive_name_11002	强攻I	
t_spell_passive_name_11003	抵抗I	
t_spell_passive_name_11004	无情I	
t_spell_passive_name_11005	吸血I	
t_spell_passive_name_11006	不懈I	
t_spell_passive_name_11007	荆棘I	
t_spell_passive_name_11008	护盾I	
t_spell_passive_name_11009	战神I	
t_spell_passive_name_11010	狙杀I	
t_spell_passive_name_11011	狂怒I	
t_spell_passive_name_11012	重伤I	
t_spell_passive_name_12001	磐石II	
t_spell_passive_name_12002	强攻II	
t_spell_passive_name_12003	抵抗II	
t_spell_passive_name_12004	无情II	
t_spell_passive_name_12005	吸血II	
t_spell_passive_name_12006	不懈II	
t_spell_passive_name_12007	荆棘II	
t_spell_passive_name_12008	护盾II	
t_spell_passive_name_12009	战神II	
t_spell_passive_name_12010	狙杀II	
t_spell_passive_name_12011	狂怒II	
t_spell_passive_name_12012	重伤II	
t_spell_passive_name_13001	磐石III	
t_spell_passive_name_13002	强攻III	
t_spell_passive_name_13003	抵抗III	
t_spell_passive_name_13004	无情III	
t_spell_passive_name_13005	吸血III	
t_spell_passive_name_13006	不懈III	
t_spell_passive_name_13007	荆棘III	
t_spell_passive_name_13008	护盾III	
t_spell_passive_name_13009	战神III	
t_spell_passive_name_13010	狙杀III	
t_spell_passive_name_13011	狂怒III	
t_spell_passive_name_13012	重伤III	
t_spell_passive_name_14001	磐石IV	
t_spell_passive_name_14002	强攻IV	
t_spell_passive_name_14003	抵抗IV	
t_spell_passive_name_14004	无情IV	
t_spell_passive_name_14005	吸血IV	
t_spell_passive_name_14006	不懈IV	
t_spell_passive_name_14007	荆棘IV	
t_spell_passive_name_14008	护盾IV	
t_spell_passive_name_14009	战神IV	
t_spell_passive_name_14010	狙杀IV	
t_spell_passive_name_14011	狂怒IV	
t_spell_passive_name_14012	重伤IV	
t_spell_passive_name_91001	幻影I	
t_spell_passive_name_91002	暴击强化	
t_spell_passive_name_91003	暴击抵抗I	
t_spell_passive_name_91004	强攻I	
t_spell_passive_name_91005	霸体I	
t_spell_passive_name_91006	物理抵抗I	
t_spell_passive_name_91007	魔法抵抗I	
t_spell_passive_name_91008	技能强化I	
t_spell_passive_name_91009	技能抵抗I	
t_spell_passive_name_91010	普攻强化I	
t_spell_passive_name_91011	普攻抵抗I	
t_spell_passive_name_91014	吸血I	
t_spell_passive_name_91015	免控I	
t_spell_passive_name_91016	狂怒I	
t_spell_passive_name_91101	散失I	
t_spell_passive_name_91102	无敌I	
t_spell_passive_name_91103	动力护甲I	
t_spell_passive_name_91104	白银护甲I	
t_spell_passive_name_91105	狂暴I	
t_spell_passive_name_91107	复活I	
t_spell_passive_desc_11001	提高{N12}%的减伤	
t_spell_passive_desc_11002	爆气状态下，提高{N12}%的增伤	
t_spell_passive_desc_11003	{N12}%的概率免疫控制效果	
t_spell_passive_desc_11004	对生命少于{N13}%的目标提高{N12}%的增伤	
t_spell_passive_desc_11005	每获得{N11}点怒气，回复{N12}%的生命	
t_spell_passive_desc_11006	生命低于{N13}%时，提高{N12}%的减伤	
t_spell_passive_desc_11007	提高{N12}%的攻击反弹，每次攻击回复{N21}点怒气	
t_spell_passive_desc_11008	提高{N12}%的防御，提高{N22}%回复	
t_spell_passive_desc_11009	受到致命伤害，不会死亡，生命回复至{N11}%，只会触发一次	
t_spell_passive_desc_11010	"技能附加敌方当前生命{N11}%的伤害,最大不超过攻击的{N12}%"	
t_spell_passive_desc_11011	提高{N12}%的增伤	
t_spell_passive_desc_11012	提高{N12}%的暴击率，提高{N22}%暴击伤害	
t_spell_passive_desc_12001	提高{N12}%的减伤	
t_spell_passive_desc_12002	爆气状态下，提高{N12}%的增伤	
t_spell_passive_desc_12003	{N12}%的概率免疫控制效果	
t_spell_passive_desc_12004	对生命少于{N13}%的目标提高{N12}%的增伤	
t_spell_passive_desc_12005	每获得{N11}点怒气，回复{N12}%的生命	
t_spell_passive_desc_12006	生命低于{N13}%时，提高{N12}%的减伤	
t_spell_passive_desc_12007	提高{N12}%的攻击反弹，每次攻击回复{N21}点怒气	
t_spell_passive_desc_12008	提高{N12}%的防御，提高{N22}%回复	
t_spell_passive_desc_12009	受到致命伤害，不会死亡，生命回复至{N11}%，只会触发一次	
t_spell_passive_desc_12010	"技能附加敌方当前生命{N11}%的伤害,最大不超过攻击的{N12}%"	
t_spell_passive_desc_12011	提高{N12}%的增伤	
t_spell_passive_desc_12012	提高{N12}%的暴击率，提高{N22}%暴击伤害	
t_spell_passive_desc_13001	提高{N12}%的减伤	
t_spell_passive_desc_13002	爆气状态下，提高{N12}%的增伤	
t_spell_passive_desc_13003	{N12}%的概率免疫控制效果	
t_spell_passive_desc_13004	对生命少于{N13}%的目标提高{N12}%的增伤	
t_spell_passive_desc_13005	每获得{N11}点怒气，回复{N12}%的生命	
t_spell_passive_desc_13006	生命低于{N13}%时，提高{N12}%的减伤	
t_spell_passive_desc_13007	提高{N12}%的攻击反弹，每次攻击回复{N21}点怒气	
t_spell_passive_desc_13008	提高{N12}%的防御，提高{N22}%回复	
t_spell_passive_desc_13009	受到致命伤害，不会死亡，生命回复至{N11}%，只会触发一次	
t_spell_passive_desc_13010	"技能附加敌方当前生命{N11}%的伤害,最大不超过攻击的{N12}%"	
t_spell_passive_desc_13011	提高{N12}%的增伤	
t_spell_passive_desc_13012	提高{N12}%的暴击率，提高{N22}%暴击伤害	
t_spell_passive_desc_14001	提高{N12}%的减伤	
t_spell_passive_desc_14002	爆气状态下，提高{N12}%的增伤	
t_spell_passive_desc_14003	{N12}%的概率免疫控制效果	
t_spell_passive_desc_14004	对生命少于{N13}%的目标提高{N12}%的增伤	
t_spell_passive_desc_14005	每获得{N11}点怒气，回复{N12}%的生命	
t_spell_passive_desc_14006	生命低于{N13}%时，提高{N12}%的减伤	
t_spell_passive_desc_14007	提高{N12}%的攻击反弹，每次攻击回复{N21}点怒气	
t_spell_passive_desc_14008	提高{N12}%的防御，提高{N22}%回复	
t_spell_passive_desc_14009	受到致命伤害，不会死亡，生命回复至{N11}%，只会触发一次	
t_spell_passive_desc_14010	"技能附加敌方当前生命{N11}%的伤害,最大不超过攻击的{N12}%"	
t_spell_passive_desc_14011	提高{N12}%的增伤	
t_spell_passive_desc_14012	提高{N12}%的暴击率，提高{N22}%暴击伤害	
t_spell_passive_desc_91001	提高{N12}%的闪避率	
t_spell_passive_desc_91002	提高{N12}%的暴击率	
t_spell_passive_desc_91003	提高{N12}%的抗暴率	
t_spell_passive_desc_91004	提高{N12}%的增伤	
t_spell_passive_desc_91005	提高{N12}%的减伤	
t_spell_passive_desc_91006	提高{N12}%的物理抵抗	
t_spell_passive_desc_91007	提高{N12}%的魔法抵抗	
t_spell_passive_desc_91008	提高{N12}%的技能伤害	
t_spell_passive_desc_91009	提高{N12}%的技能伤害抵抗	
t_spell_passive_desc_91010	提高{N12}%的普攻伤害	
t_spell_passive_desc_91011	提高{N12}%的普攻伤害抵抗	
t_spell_passive_desc_91012	提高{N12}%的伤害吸血	
t_spell_passive_desc_91013	提高{N12}%的免控	
t_spell_passive_desc_91014	提高{N12}%的冷却缩短	
t_spell_passive_desc_91101	普攻攻击减少敌方{N11}点怒气	
t_spell_passive_desc_91102	前{N11}秒无敌	
t_spell_passive_desc_91103	每次被攻击最多损失{N11}%的生命	
t_spell_passive_desc_91104	免疫超过{N11}%生命的伤害	
t_spell_passive_desc_91105	{N12}秒后狂暴，增加{N11}%的伤害	
t_spell_passive_desc_91106	受到致命伤害，不会死亡，生命回复至{N11}%，只会触发一次	
t_pet_name_2001	醉酒熊猫	
t_pet_name_2002	豺狼	
t_pet_name_2003	白熊	
t_pet_name_2004	花豹	
t_pet_name_2005	烈焰凤凰	
t_pet_name_2006	蜥蜴人	
t_pet_name_2007	幽冥独角兽	
t_pet_name_2008	剧毒角蜥	
t_pet_name_2009	铁甲狮鹫	
t_pet_name_2010	炽焰蜥蜴	
t_pet_name_3001	寒冰蜥蜴	
t_pet_name_3002	沼泽鲶鱼	
t_pet_name_3003	青面兽	
t_pet_name_3004	刃角鹰	
t_pet_name_3005	暗黑魔狼	
t_pet_name_3006	灵动蝠	
t_pet_name_3007	鬃毛猪	
t_pet_name_3008	大嘴兽	
t_pet_name_3009	森林狼	
t_pet_name_3010	咧嘴枭	
t_pet_name_4001	鹿角薮犬	
t_pet_name_4002	黑豹	
t_pet_name_4003	人鱼士兵	
t_pet_name_4004	苍狼	
t_pet_name_4005	错牙怪	
t_pet_name_4006	白虎	
t_pet_name_4007	雪狮	
t_pet_name_4008	异化兽	
t_pet_name_4009	青玉雕	
t_pet_name_4010	眼镜王蛇	
t_pet_name_5001	草原狮	
t_pet_name_5002	长耳魔	
t_pet_name_5003	胖龙	
t_pet_name_5004	长角雪人	
t_pet_name_5005	利齿狮	
t_pet_name_5006	青眼白狐	
t_pet_name_5007	利齿兽	
t_pet_name_5008	独角兽	
t_pet_name_5009	尖牙野猪	
t_pet_name_5010	电弧狼	
t_pet_talent_name_1021	生命强化I	
t_pet_talent_name_1022	攻击强化I	
t_pet_talent_name_1023	物防强化I	
t_pet_talent_name_1024	魔防强化I	
t_pet_talent_name_1031	命中强化I	
t_pet_talent_name_1033	暴击强化I	
t_pet_talent_name_1035	增伤强化I	
t_pet_talent_name_1036	减伤强化I	
t_pet_talent_name_1038	伤害强化I	
t_pet_talent_name_1039	物理抵抗I	
t_pet_talent_name_1040	魔法抵抗I	
t_pet_talent_name_1051	爆伤强化I	
t_pet_talent_name_1053	技能强化I	
t_pet_talent_name_1054	技能弱化I	
t_pet_talent_name_1055	普攻强化I	
t_pet_talent_name_1056	普攻弱化I	
t_pet_talent_name_1057	人形强化I	
t_pet_talent_name_1058	野兽强化I	
t_pet_talent_name_1059	恶魔强化I	
t_pet_talent_name_1060	人形抵抗I	
t_pet_talent_name_1061	野兽抵抗I	
t_pet_talent_name_1062	恶魔抵抗I	
t_pet_talent_name_1074	攻击反弹I	
t_pet_talent_name_1079	攻击回复I	
t_pet_talent_name_1081	免控强化I	
t_pet_talent_name_2021	生命强化II	
t_pet_talent_name_2022	攻击强化II	
t_pet_talent_name_2023	物防强化II	
t_pet_talent_name_2024	魔防强化II	
t_pet_talent_name_2031	命中强化II	
t_pet_talent_name_2033	暴击强化II	
t_pet_talent_name_2035	增伤强化II	
t_pet_talent_name_2036	减伤强化II	
t_pet_talent_name_2038	伤害强化II	
t_pet_talent_name_2039	物理抵抗II	
t_pet_talent_name_2040	魔法抵抗II	
t_pet_talent_name_2051	爆伤强化II	
t_pet_talent_name_2053	技能强化II	
t_pet_talent_name_2054	技能弱化II	
t_pet_talent_name_2055	普攻强化II	
t_pet_talent_name_2056	普攻弱化II	
t_pet_talent_name_2057	人形强化II	
t_pet_talent_name_2058	野兽强化II	
t_pet_talent_name_2059	恶魔强化II	
t_pet_talent_name_2060	人形抵抗II	
t_pet_talent_name_2061	野兽抵抗II	
t_pet_talent_name_2062	恶魔抵抗II	
t_pet_talent_name_2074	攻击反弹II	
t_pet_talent_name_2079	攻击回复II	
t_pet_talent_name_2081	免控强化II	
t_pet_talent_name_3021	生命强化III	
t_pet_talent_name_3022	攻击强化III	
t_pet_talent_name_3023	物防强化III	
t_pet_talent_name_3024	魔防强化III	
t_pet_talent_name_3031	命中强化III	
t_pet_talent_name_3033	暴击强化III	
t_pet_talent_name_3035	增伤强化III	
t_pet_talent_name_3036	减伤强化III	
t_pet_talent_name_3038	伤害强化III	
t_pet_talent_name_3039	物理抵抗III	
t_pet_talent_name_3040	魔法抵抗III	
t_pet_talent_name_3051	爆伤强化III	
t_pet_talent_name_3053	技能强化III	
t_pet_talent_name_3054	技能弱化III	
t_pet_talent_name_3055	普攻强化III	
t_pet_talent_name_3056	普攻弱化III	
t_pet_talent_name_3057	人形强化III	
t_pet_talent_name_3058	野兽强化III	
t_pet_talent_name_3059	恶魔强化III	
t_pet_talent_name_3060	人形抵抗III	
t_pet_talent_name_3061	野兽抵抗III	
t_pet_talent_name_3062	恶魔抵抗III	
t_pet_talent_name_3074	攻击反弹III	
t_pet_talent_name_3079	攻击回复III	
t_pet_talent_name_3081	免控强化III	
t_pet_talent_desc_1021	生命增加{N1}%	
t_pet_talent_desc_1022	攻击增加{N1}%	
t_pet_talent_desc_1023	物防增加{N1}%	
t_pet_talent_desc_1024	魔防增加{N1}%	
t_pet_talent_desc_1031	命中率增加{N1}%	
t_pet_talent_desc_1033	暴击率增加{N1}%	
t_pet_talent_desc_1035	增伤增加{N1}%	
t_pet_talent_desc_1036	减伤增加{N1}%	
t_pet_talent_desc_1038	伤害增加{N1}%	
t_pet_talent_desc_1039	物理抵抗增加{N1}%	
t_pet_talent_desc_1040	魔法抵抗增加{N1}%	
t_pet_talent_desc_1051	暴伤增加{N1}%	
t_pet_talent_desc_1053	技能伤害增加{N1}%	
t_pet_talent_desc_1054	技能抵抗增加{N1}%	
t_pet_talent_desc_1055	普攻伤害增加{N1}%	
t_pet_talent_desc_1056	普攻抵抗增加{N1}%	
t_pet_talent_desc_1057	人形伤害增加{N1}%	
t_pet_talent_desc_1058	野兽伤害增加{N1}%	
t_pet_talent_desc_1059	恶魔伤害增加{N1}%	
t_pet_talent_desc_1060	人形抵抗增加{N1}%	
t_pet_talent_desc_1061	野兽抵抗增加{N1}%	
t_pet_talent_desc_1062	恶魔抵抗增加{N1}%	
t_pet_talent_desc_1074	攻击反弹增加{N1}%	
t_pet_talent_desc_1079	攻击回复增加{N1}%	
t_pet_talent_desc_1081	免控增加{N1}%	
t_pet_talent_desc_2021	生命增加{N1}%	
t_pet_talent_desc_2022	攻击增加{N1}%	
t_pet_talent_desc_2023	物防增加{N1}%	
t_pet_talent_desc_2024	魔防增加{N1}%	
t_pet_talent_desc_2031	命中率增加{N1}%	
t_pet_talent_desc_2033	暴击率增加{N1}%	
t_pet_talent_desc_2035	增伤增加{N1}%	
t_pet_talent_desc_2036	减伤增加{N1}%	
t_pet_talent_desc_2038	伤害增加{N1}%	
t_pet_talent_desc_2039	物理抵抗增加{N1}%	
t_pet_talent_desc_2040	魔法抵抗增加{N1}%	
t_pet_talent_desc_2051	暴伤增加{N1}%	
t_pet_talent_desc_2053	技能伤害增加{N1}%	
t_pet_talent_desc_2054	技能抵抗增加{N1}%	
t_pet_talent_desc_2055	普攻伤害增加{N1}%	
t_pet_talent_desc_2056	普攻抵抗增加{N1}%	
t_pet_talent_desc_2057	人形伤害增加{N1}%	
t_pet_talent_desc_2058	野兽伤害增加{N1}%	
t_pet_talent_desc_2059	恶魔伤害增加{N1}%	
t_pet_talent_desc_2060	人形抵抗增加{N1}%	
t_pet_talent_desc_2061	野兽抵抗增加{N1}%	
t_pet_talent_desc_2062	恶魔抵抗增加{N1}%	
t_pet_talent_desc_2074	攻击反弹增加{N1}%	
t_pet_talent_desc_2079	攻击回复增加{N1}%	
t_pet_talent_desc_2081	免控增加{N1}%	
t_pet_talent_desc_3021	生命增加{N1}%	
t_pet_talent_desc_3022	攻击增加{N1}%	
t_pet_talent_desc_3023	物防增加{N1}%	
t_pet_talent_desc_3024	魔防增加{N1}%	
t_pet_talent_desc_3031	命中率增加{N1}%	
t_pet_talent_desc_3033	暴击率增加{N1}%	
t_pet_talent_desc_3035	增伤增加{N1}%	
t_pet_talent_desc_3036	减伤增加{N1}%	
t_pet_talent_desc_3038	伤害增加{N1}%	
t_pet_talent_desc_3039	物理抵抗增加{N1}%	
t_pet_talent_desc_3040	魔法抵抗增加{N1}%	
t_pet_talent_desc_3051	暴伤增加{N1}%	
t_pet_talent_desc_3053	技能伤害增加{N1}%	
t_pet_talent_desc_3054	技能抵抗增加{N1}%	
t_pet_talent_desc_3055	普攻伤害增加{N1}%	
t_pet_talent_desc_3056	普攻抵抗增加{N1}%	
t_pet_talent_desc_3057	人形伤害增加{N1}%	
t_pet_talent_desc_3058	野兽伤害增加{N1}%	
t_pet_talent_desc_3059	恶魔伤害增加{N1}%	
t_pet_talent_desc_3060	人形抵抗增加{N1}%	
t_pet_talent_desc_3061	野兽抵抗增加{N1}%	
t_pet_talent_desc_3062	恶魔抵抗增加{N1}%	
t_pet_talent_desc_3074	攻击反弹增加{N1}%	
t_pet_talent_desc_3079	攻击回复增加{N1}%	
t_pet_talent_desc_3081	免控增加{N1}%	
t_quest_name_10101	主线	
t_quest_name_20101	城外的铁匠	
t_quest_name_20102	战斗技巧	
t_quest_name_20201	杂货店的特产	
t_quest_name_20202	副本中的魔兽	
t_quest_name_20203	装备强化	
t_quest_name_20301	刷子日常	
t_quest_name_20302	装备重铸	
t_quest_name_20303	龙之塔	
t_quest_name_20304	神器副本	
t_quest_name_20401	装备镶嵌	
t_quest_name_20402	竞技场	
t_quest_name_30301	每日:进化的蜥蜴	
t_quest_name_30302	每日:变异的鳄鱼	
t_quest_name_30303	每日:暗处的蜘蛛	
t_quest_name_30304	每日:产软的蜘蛛	
t_quest_name_30305	每日:追求力量的剑士	
t_quest_name_30306	每日:邪恶的诅咒	
t_quest_name_30307	每日:强大的外援	
t_quest_name_30308	每日:阴影中的猎杀者	
t_quest_name_30309	每日:先知的预言	
t_quest_name_30310	每日:隐藏的战力	
t_quest_name_30401	每日:清扫魔兽	
t_quest_name_30402	每日:多翼虫的偷袭	
t_quest_name_30403	每日:预防扫荡	
t_quest_name_30404	每日:搜索的魔兽	
t_quest_name_30405	每日:毒物酿酒	
t_quest_name_30406	每日:美丽的羽毛	
t_quest_name_30407	每日:神奇的史莱姆	
t_quest_name_30408	每日:恐怖的食人花	
t_quest_name_30409	每日:哭泣的树怪	
t_quest_name_30410	每日:为了鱼儿	
t_quest_name_30501	每日:	
t_quest_name_30502	每日:	
t_quest_name_30503	每日:	
t_quest_name_30504	每日:	
t_quest_name_30505	每日:	
t_quest_name_30506	每日:	
t_quest_name_30507	每日:	
t_quest_name_30508	每日:	
t_quest_name_30509	每日:	
t_quest_name_30510	每日:	
t_quest_name_30601	每日:	
t_quest_name_30602	每日:	
t_quest_name_30603	每日:	
t_quest_name_30604	每日:	
t_quest_name_30605	每日:	
t_quest_name_30606	每日:	
t_quest_name_30607	每日:	
t_quest_name_30608	每日:	
t_quest_name_30609	每日:	
t_quest_name_30610	每日:	
t_quest_name_30701	每日:	
t_quest_name_30702	每日:	
t_quest_name_30703	每日:	
t_quest_name_30704	每日:	
t_quest_name_30705	每日:	
t_quest_name_30706	每日:	
t_quest_name_30707	每日:	
t_quest_name_30708	每日:	
t_quest_name_30709	每日:	
t_quest_name_30710	每日:	
t_quest_sub_desc_10101000	找<color=#fdc83a>缇娜</color>小姐领取武器	
t_quest_sub_desc_10102000	装备<color=#fdc83a>武器</color>	
t_quest_sub_desc_10103000	消灭传说魔兽<color=#fdc83a>鹿</color>	
t_quest_sub_desc_10104000	消灭传说魔兽<color=#fdc83a>螃蟹</color>	
t_quest_sub_desc_10105000	消灭传说魔兽<color=#fdc83a>巫婆</color>	
t_quest_sub_desc_10106000	消灭传说魔兽<color=#fdc83a>渔夫</color>	
t_quest_sub_desc_10107000	消灭传说魔兽<color=#fdc83a>哥布林战士</color>	
t_quest_sub_desc_10108000	消灭传说魔兽<color=#fdc83a>哥布林法师</color>	
t_quest_sub_desc_10109000	消灭传说魔兽<color=#fdc83a>熊</color>	
t_quest_sub_desc_10110000	消灭传说魔兽<color=#fdc83a>盗贼</color>	
t_quest_sub_desc_10111000	消灭传说魔兽<color=#fdc83a>哥布林狂战士</color>	
t_quest_sub_desc_10112000	消灭传说魔兽<color=#fdc83a>哥布林先知</color>	
t_quest_sub_desc_10113000	回复<color=#fdc83a>雪莱</color>任务完成	
t_quest_sub_desc_10201000	消灭传说魔兽<color=#fdc83a>史莱姆</color>	
t_quest_sub_desc_10202000	消灭传说魔兽<color=#fdc83a>多翼虫</color>	
t_quest_sub_desc_10203000	消灭传说魔兽<color=#fdc83a>蜘蛛</color>	
t_quest_sub_desc_10204000	消灭传说魔兽<color=#fdc83a>食人花</color>	
t_quest_sub_desc_10205000	消灭传说魔兽<color=#fdc83a>鬼哭树怪</color>	
t_quest_sub_desc_10206000	消灭传说魔兽<color=#fdc83a>翠金雀</color>	
t_quest_sub_desc_10207000	消灭传说魔兽<color=#fdc83a>幽灵蝎</color>	
t_quest_sub_desc_10208000	消灭传说魔兽<color=#fdc83a>多彩鸟</color>	
t_quest_sub_desc_10209000	消灭传说魔兽<color=#fdc83a>食人花怪</color>	
t_quest_sub_desc_10210000	消灭传说魔兽<color=#fdc83a>翠金螳螂</color>	
t_quest_sub_desc_10211000	回复<color=#fdc83a>雪莱</color>任务完成	
t_quest_sub_desc_10301000	消灭传说魔兽<color=#fdc83a>蜥蜴</color>	
t_quest_sub_desc_10302000	消灭传说魔兽<color=#fdc83a>鳄鱼</color>	
t_quest_sub_desc_10303000	消灭传说魔兽<color=#fdc83a>蜘蛛</color>	
t_quest_sub_desc_10304000	消灭传说魔兽<color=#fdc83a>囊蛛</color>	
t_quest_sub_desc_10305000	消灭传说魔兽<color=#fdc83a>蜥蜴族剑士</color>	
t_quest_sub_desc_10306000	消灭传说魔兽<color=#fdc83a>蜥蜴族巫师</color>	
t_quest_sub_desc_10307000	消灭传说魔兽<color=#fdc83a>大嘴怪</color>	
t_quest_sub_desc_10308000	消灭传说魔兽<color=#fdc83a>蜥蜴族刺客</color>	
t_quest_sub_desc_10309000	消灭传说魔兽<color=#fdc83a>蜥蜴族先知</color>	
t_quest_sub_desc_10310000	消灭传说魔兽<color=#fdc83a>鳄鱼人</color>	
t_quest_sub_desc_10311000	回复<color=#fdc83a>雪莱</color>任务完成	
t_quest_sub_desc_10401000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10402000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10403000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10404000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10405000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10406000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10407000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10408000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10409000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10410000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10411000	回复<color=#fdc83a>雪莱</color>任务完成	
t_quest_sub_desc_10501000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10502000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10503000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10504000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10505000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10506000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10507000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10508000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10509000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10510000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10511000	回复<color=#fdc83a>雪莱</color>任务完成	
t_quest_sub_desc_10601000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10602000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10603000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10604000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10605000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10606000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10607000	消灭传说魔兽<color=#fdc83a>xxx</color>	
t_quest_sub_desc_10608000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10609000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10610000	消灭传说魔兽<color=#fdc83a>xxxxxx</color>	
t_quest_sub_desc_10611000	回复<color=#fdc83a>雪莱</color>任务完成	
t_quest_sub_desc_20101001	从<color=#fdc83a>哥布林法师</color>身上夺回铁锤	
t_quest_sub_desc_20101002	与<color=#fdc83a>卡普</color>对话归还铁锤	
t_quest_sub_desc_20101003	<color=#fdc83a>打造</color>一件自己的防具	
t_quest_sub_desc_20101004	与<color=#fdc83a>卡普</color>对话交纳任务	
t_quest_sub_desc_20102001	从<color=#fdc83a>鹿</color>获取鹿肉{n}个	
t_quest_sub_desc_20102002	与<color=#fdc83a>帕莎</color>对话交纳任务	
t_quest_sub_desc_20201001	从<color=#fdc83a>食人花</color>身上获取花苞{n}个	
t_quest_sub_desc_20201002	与<color=#fdc83a>泰勒</color>对话交纳花苞	
t_quest_sub_desc_20202001	击杀<color=#fdc83a>翠金螳螂</color>	
t_quest_sub_desc_20202002	清缴<color=#fdc83a>怪物之家</color>	
t_quest_sub_desc_20202003	与<color=#fdc83a>小花妖</color>对话交纳任务	
t_quest_sub_desc_20203001	从<color=#fdc83a>翠金雀</color>身上获得羽毛{n}个	
t_quest_sub_desc_20203002	与<color=#fdc83a>卡普</color>对话交纳任务	
t_quest_sub_desc_20301001	讨伐<color=#fdc83a>蜥蜴</color>{n}个	
t_quest_sub_desc_20301002	与<color=#fdc83a>伊迪丝</color>对话交纳任务	
t_quest_sub_desc_20302001	从<color=#fdc83a>大嘴怪</color>身上获得魔晶石{n}个	
t_quest_sub_desc_20302002	与<color=#fdc83a>卡普</color>对话交纳任务	
t_quest_sub_desc_20303001	在<color=#fdc83a>龙之塔</color>中找到迷失的熊猫	
t_quest_sub_desc_20303002	与<color=#fdc83a>安吉拉</color>对话交纳任务	
t_quest_sub_desc_20304001	在<color=#fdc83a>神器副本</color>中获得神器卷轴	
t_quest_sub_desc_20304002	与<color=#fdc83a>卡隆</color>对话交纳任务	
t_quest_sub_desc_20401001	从<color=#fdc83a>xxx</color>身上获得魔晶石{n}个	
